,0
2933,4988.9978133315
2934,4990.240088551464
2935,4987.731386293875
2936,4990.318985893776
2937,4989.393714861047
2938,4991.409914893991
2939,4991.017584160473
2940,4991.306722136438
2941,4991.521909265144
2942,4993.277451307299
2943,4988.256046641627
2944,4990.199046948056
2945,4992.0348053759
2946,4990.609055916524
2947,4991.271611417634
2948,4991.54179252428
2949,4991.55450284277
2950,4990.573595411082
2951,4991.389762578905
2952,4991.609753547903
2953,4991.639566593242
2954,4991.24671288395
2955,4992.0244120468715
2956,4992.496115762612
2957,4991.309069671067
2958,4991.238120622662
2959,4990.797608732434
2960,4988.743177220764
2961,4990.495773828654
2962,4993.183945097093
2963,4990.567629855568
2964,4991.077202768823
2965,4992.392064711368
2966,4992.996344214042
2967,4990.334766542528
2968,4989.0487897492285
2969,4988.076288687446
2970,4993.069842386923
2971,4991.831637705335
2972,4990.21456979838
2973,4989.923905882436
2974,4990.647253661809
2975,4991.683128035859
2976,4991.656009392032
2977,4991.590089895788
2978,4991.049489726665
2979,4992.688008560478
2980,4992.977691148317
2981,4991.889102013151
2982,4991.639776384136
2983,4992.444161242579
2984,4992.44875936895
2985,4993.00774832595
2986,4993.452742068603
2987,4992.678306692449
2988,4992.435444866093
2989,4994.024758380383
2990,4995.275182533756
2991,4994.377041054566
2992,4994.301609642617
2993,4992.218383194355
2994,4992.406795616551
2995,4993.337486682782
2996,4995.905168046255
2997,4994.225749618922
2998,4995.055182960794
2999,4994.777860777661
3000,4994.713959748831
3001,4995.073270139127
3002,4994.328976987561
3003,4995.7704142497105
3004,4994.996974596537
3005,4994.60594376307
3006,4994.673912865326
3007,4995.286964481849
3008,4995.870661454548
3009,4994.112248381388
3010,4992.374266504627
3011,4995.893703362008
3012,4995.653758891927
3013,4994.814097033911
3014,4996.891767572393
3015,4995.02469167085
3016,4991.339138434379
3017,4994.458278162014
3018,4996.534397259519
3019,4994.002100255654
3020,4996.361134822874
3021,4994.018464810686
3022,4993.427742380129
3023,4995.084947371635
3024,4993.722386208733
3025,4992.952809706076
3026,4992.74081169246
3027,4992.305653969708
3028,4991.912852603825
3029,4993.136228487848
3030,4993.031091462336
3031,4989.661342531443
3032,4991.513064095292
3033,4990.485912547535
3034,4993.482272546915
3035,4994.025787437022
3036,4993.4375314452645
3037,4994.145518641703
3038,4994.012245416314
3039,4993.777716007078
3040,4991.74696230925
3041,4993.799650190559
3042,4995.151138368462
3043,4993.669838755216
3044,4994.06993697639
3045,4992.505288520788
3046,4993.968819343862
3047,4994.041490023878
3048,4994.447605560329
3049,4993.375506910012
3050,4993.1496059945575
3051,4992.556519255549
3052,4991.6248729802
3053,4993.455633432111
3054,4992.440838030617
3055,4992.856394227382
3056,4992.207851973732
3057,4992.6582627345215
3058,4991.930884994521
3059,4992.56112443326
3060,4992.6531157869595
3061,4992.578935136209
3062,4992.551890251793
3063,4993.039815734905
3064,4995.391912900175
3065,4992.650725369987
3066,4995.018837615153
3067,4991.764326259695
3068,4992.287268250793
3069,4990.721609810033
3070,4992.517680447035
3071,4992.729835463423
3072,4991.846898011798
3073,4991.575616881479
3074,4992.094905465639
3075,4992.244260137271
3076,4992.475545838123
3077,4993.651495009947
3078,4993.307495159843
3079,4993.965338330923
3080,4994.767293278948
3081,4993.461026471324
3082,4993.830339514525
3083,4994.157545842526
3084,4992.489494543766
3085,4991.6254663407235
3086,4993.932640877995
3087,4993.378105361758
3088,4992.79492962666
3089,4990.983613817664
3090,4993.287893836385
3091,4993.25302498144
3092,4992.830769005403
3093,4992.677248536903
3094,4992.775453009496
3095,4993.637284142695
3096,4993.534676525804
3097,4993.456959968482
3098,4990.60004270806
3099,4992.184959191345
3100,4991.237068068973
3101,4993.187679010009
3102,4991.426537795654
3103,4991.892503429916
3104,4989.406801877472
3105,4991.574164423104
3106,4992.831849666922
3107,4994.449427927578
3108,4991.48422445069
3109,4989.778186687427
3110,4991.468845085544
3111,4992.0877148191175
3112,4991.802254476914
3113,4989.853633618556
3114,4991.478594543371
3115,4991.2955671161135
3116,4991.566059892754
3117,4992.075890397522
3118,4993.342978946584
3119,4993.760003662384
3120,4991.6757434946
3121,4991.082009974851
3122,4993.065828690682
3123,4992.947774118248
3124,4992.488056383361
3125,4993.529613027286
3126,4993.770331686747
3127,4992.499021758501
3128,4993.365458187994
3129,4993.047691645938
3130,4992.927373081739
3131,4991.8525854435875
3132,4992.662553419408
3133,4993.539428175813
3134,4994.139196933554
3135,4993.213562599564
3136,4994.185212143143
3137,4992.6723426667095
3138,4994.357578616668
3139,4993.367465650258
3140,4993.540837810626
3141,4992.645932980139
3142,4995.080794148281
3143,4994.469757654225
3144,4994.639982490066
3145,4995.427815493846
3146,4995.383983544866
3147,4996.175954093571
3148,4995.021390410962
3149,4995.278103729051
3150,4995.252136975156
3151,4995.655973176275
3152,4994.804405947062
3153,4997.135247929537
3154,4996.041360277912
3155,4995.339961483418
3156,4996.908094811482
3157,4998.1919449847865
3158,4995.4476332915865
3159,4996.313508915691
3160,4995.190742354361
3161,4995.676964520411
3162,4996.499279008892
3163,4996.352126617805
3164,4996.027987355006
3165,4996.424135188272
3166,4996.323126109823
3167,4996.814283723697
3168,5000.1429242137765
3169,4999.6863126241315
3170,4996.638906158356
3171,4996.193680365977
3172,4996.821669353635
3173,4995.047977872151
3174,4993.26791667848
3175,4992.629334543258
3176,4995.230087430343
3177,4994.599392136919
3178,4997.000512525241
3179,4995.621952107039
3180,4993.773911519259
3181,4995.07088124902
3182,4993.5056121722955
3183,4993.803072493692
3184,4992.639757410974
3185,4993.75599415268
3186,4993.028743177724
3187,4994.533767698756
3188,4993.255908431432
3189,4994.836516890109
3190,4993.606324796431
3191,4994.494314474911
3192,4995.241131726968
3193,4994.137222385593
3194,4991.871769362637
3195,4993.6815589989355
3196,4992.9146292364085
3197,4992.84355268968
3198,4992.917454402369
3199,4994.25167693955
3200,4993.468719975262
3201,4994.444772034151
3202,4994.519197333492
3203,4996.497325184542
3204,4993.2452439280705
3205,4993.313507094978
3206,4994.0498806097185
3207,4994.158948377082
3208,4996.504909462526
3209,4994.37509261736
3210,4995.35614242644
3211,4994.898611317223
3212,4995.3929183596
3213,4992.702857970158
3214,4995.970477615609
3215,4996.801689117246
3216,4997.860131767514
3217,4995.506723461291
3218,4996.13440082607
3219,4996.086862837792
3220,4996.533529517343
3221,4997.119471264769
3222,4996.525071846354
3223,4996.672000504479
3224,4996.09146625452
3225,4996.631849196046
3226,4996.993818153635
3227,4996.717425800987
3228,4995.457945943993
3229,4996.537896086311
3230,4995.776061042497
3231,4996.113567579707
3232,4996.0539623806235
3233,4995.605274558994
3234,4995.683330691354
3235,4995.011240449685
3236,4995.5608524745
3237,4993.223545800022
3238,4994.703934359678
3239,4994.800309097359
3240,4996.695215933234
3241,4995.4944994406715
3242,4997.420307250329
3243,4995.239484604411
3244,4992.684428602319
3245,4994.011946193456
3246,4995.871417095076
3247,4995.903161264132
3248,4994.3793657140395
3249,4995.97413624724
3250,4994.662771208261
3251,4994.459332144345
3252,4994.845830618712
3253,4994.641879973775
3254,4992.969208342167
3255,4995.144935715696
3256,4995.479976594557
3257,4996.045523591408
3258,4994.537368282384
3259,4993.351714859266
3260,4994.927747775221
3261,4994.079988018463
3262,4994.444181326266
3263,4996.412019506773
3264,4994.220165599628
3265,4991.98937917466
3266,4996.10804789996
3267,4994.264391320105
3268,4994.431422262606
3269,4994.204593814723
3270,4994.381657778208
3271,4993.179689427273
3272,4993.653342554968
3273,4995.69265593285
3274,4992.136839815919
3275,4994.156287703715
3276,4994.399812056185
3277,4994.104660128772
3278,4994.215732440078
3279,4992.544045210839
3280,4993.893807985509
3281,4993.917397125437
3282,4992.966038268851
3283,4991.4191262460145
3284,4994.443567223607
3285,4998.291435429317
3286,4994.637217516151
3287,4994.999824464038
3288,4992.167112155189
3289,4997.64861975164
3290,4995.3653814943145
3291,4996.652602067893
3292,4995.418347086304
3293,4993.5588668469645
3294,4996.099424786472
3295,4996.802212198783
3296,4994.576972049938
3297,4995.999494616257
3298,4995.175193294243
3299,4994.9761634142715
3300,4995.444942982739
3301,4994.7297608213485
3302,4993.33972213171
3303,4992.5206814191015
3304,4995.561392016044
3305,4995.4352006626295
3306,4995.818223774619
3307,4995.595778723336
3308,4995.824160267078
3309,4993.122952953798
3310,4995.306300434742
3311,4995.666350104073
3312,4994.8503245816355
3313,4995.92897463825
3314,4995.499106692176
3315,4994.849615723071
3316,4994.724462372457
3317,4995.236006607343
3318,4995.161822410103
3319,4996.878441606276
3320,4996.525450873786
3321,4995.737875361495
3322,4996.926495675585
3323,4997.605885891677
3324,4998.439481873128
3325,4996.623835529969
3326,4997.237205979939
3327,4996.902968642792
3328,4995.848935404418
3329,4996.060900371713
3330,4995.5768816886575
3331,4995.430803985765
3332,4995.476533233563
3333,4995.679231254245
3334,4995.7776820776135
3335,4995.989253440905
3336,4996.597624186566
3337,4996.699024770701
3338,4997.959180445597
3339,4996.835180266117
3340,4995.973616548484
3341,4995.706334401086
3342,4993.872186465539
3343,4996.7306551482725
3344,4996.008930924685
3345,4995.174372216276
3346,4995.657923856982
3347,4994.749059657774
3348,4996.883805035645
3349,4997.311183704423
3350,4997.994320711505
3351,4994.783073162734
3352,4998.015082126006
3353,4999.501291726514
3354,4996.481049096007
3355,4998.332544046244
3356,4998.365626060193
3357,5000.255135730785
3358,5000.693094268098
3359,5000.129930113648
3360,5000.284504345913
3361,5001.192971390332
3362,5001.5964376982165
3363,5006.633466668179
3364,5003.498578222999
3365,5004.180261398801
3366,5002.668887190661
3367,5001.7306907244865
3368,5000.323431883824
3369,5003.601340558146
3370,5003.91234902082
3371,5004.17340737104
3372,5001.966133434639
3373,5000.7923875230135
3374,5003.595980311735
3375,5003.9561555508435
3376,5003.907971969759
3377,5002.589785278781
3378,4999.607813702463
3379,4999.615271195004
3380,5001.300463479601
3381,5002.336014572333
3382,5001.377586836107
3383,5002.303591381064
3384,5001.751948970864
3385,5003.353774686528
3386,5000.650266574859
3387,5000.709595672309
3388,4998.53217335546
3389,5000.978997985969
3390,5000.506202629322
3391,5000.383791933694
3392,4999.870074515681
3393,4999.930909962917
3394,4999.968477383394
3395,5002.845622455086
3396,4999.684241237798
3397,5000.100212319613
3398,5001.082984922079
3399,5000.464990372464
3400,5002.62042185652
3401,4999.402897266338
3402,5000.1717436198205
3403,4999.915744462966
3404,5001.991865420646
3405,4999.745139877301
3406,5000.086077473887
3407,4999.558201204937
3408,4997.406130191805
3409,4996.932891688373
3410,4997.882091674298
3411,4997.485181931775
3412,5001.485923020924
3413,4999.235000753436
3414,4999.773813941466
3415,4999.458406844521
3416,4999.900325097564
3417,4998.0488795039855
3418,4997.210119634544
3419,4997.764674740708
3420,4996.26626106585
3421,4998.527598124809
3422,4997.632899573026
3423,4998.387391628427
3424,4996.970311543783
3425,4995.918083287414
3426,4998.955118649776
3427,4998.966067597052
3428,4997.550974610247
3429,4999.096900190174
3430,4999.692114086787
3431,4999.679169195175
3432,4999.591735686572
3433,4996.761505867433
3434,4999.151328293382
3435,4999.451350188412
3436,4999.896792505306
3437,4999.827913349406
3438,4998.6448928511645
3439,4998.798447873962
3440,5001.623403975125
3441,4999.319577541904
3442,4998.411947298608
3443,4999.306741688575
3444,4998.322747139186
3445,4995.211052959807
3446,4999.217134975073
3447,5001.6371412227945
3448,4998.395762253195
3449,4998.631015418131
3450,4998.40523542848
3451,4998.481045537352
3452,4998.709206835583
3453,5001.286162997843
3454,4998.614286950015
3455,4997.583195917277
3456,4998.69779725911
3457,4999.471425154312
3458,4999.730839264105
3459,5000.051324452753
3460,4999.2594032255065
3461,4998.423502590477
3462,4998.8509844379605
3463,4997.081092962059
3464,4997.398884377246
3465,4997.481486900477
3466,4997.442464051292
3467,4996.01064810995
3468,4997.874266721807
3469,4997.342044166235
3470,4997.662380561912
3471,4997.90715050446
3472,4999.918397339114
3473,4997.489619405288
3474,4996.33589979886
3475,4996.858140012791
3476,4995.263653648687
3477,4992.757510054009
3478,4995.680072672346
3479,4996.394328217102
3480,4993.503151235692
3481,4997.040236028863
3482,4996.5300685264165
3483,4996.714017604603
3484,4995.904461858969
3485,4999.811380005478
3486,4997.052759313923
3487,4998.966523907445
3488,4996.494443845699
3489,4996.515354804746
3490,4996.471430621023
3491,4996.310821475713
3492,4996.95246312789
3493,4999.716331121305
3494,4999.05823159369
3495,4996.598016458639
3496,4997.739813945572
3497,4997.775527582566
3498,4997.731678566685
3499,4999.319638867007
3500,4999.776620993984
3501,4996.863817185109
3502,4997.938842533829
3503,4994.763568588227
3504,4996.723493522709
3505,4997.089211089732
3506,4997.040873931437
3507,4994.607001696851
3508,4997.50778368989
3509,4999.713004401778
3510,4997.060137507439
3511,4997.108658569721
3512,4997.910878252698
3513,4997.209397719926
3514,4996.991005139389
3515,4995.546527211968
3516,4995.1984165828535
3517,4996.349172422072
3518,4997.7872217823115
3519,4996.816311231969
3520,4996.082159666289
3521,4995.5469946047515
3522,4994.729473794023
3523,4995.651330549644
3524,4995.510970711129
3525,4996.219984069226
3526,4997.022107968617
3527,4994.777650928439
3528,4996.895458588786
3529,4995.98569855766
3530,4994.6220560734855
3531,4994.6344148868575
3532,4995.835275244626
3533,4994.816254401695
3534,4995.338233430141
3535,4996.7780400756565
3536,4998.880084442624
3537,4996.575293449179
3538,4995.142785563577
3539,4996.5963977480915
3540,4998.859622320731
3541,4993.94541092577
3542,4994.985994254674
3543,4995.599878141806
3544,4995.133600365148
3545,4996.235371366747
3546,4998.185323525887
3547,4992.3766763374115
3548,4994.872946110105
3549,4994.533046651354
3550,4994.499170368407
3551,4995.030949394608
3552,4996.883016946016
3553,4995.231676510024
3554,4994.034810211469
3555,4995.835636383285
3556,4995.940169037215
3557,4996.115544554482
3558,4993.478764166992
3559,4994.444523798475
3560,4993.611614432607
3561,4995.337231708429
3562,4993.866657595748
3563,4991.894117133765
3564,4994.854897929649
3565,4993.609702024104
3566,4993.9170177394235
3567,4993.605720907441
3568,4994.146855487282
3569,4993.91505962096
3570,4993.440594288645
3571,4989.701857710099
3572,4992.596169533559
3573,4991.768849002678
3574,4990.916560298882
3575,4992.309224477576
3576,4992.106488029112
3577,4991.361576275079
3578,4994.511628075906
3579,4991.842503024743
3580,4991.777570907287
3581,4991.880057148407
3582,4991.40305232579
3583,4989.184381775266
3584,4990.285981925022
3585,4989.438771386891
3586,4986.96643482985
3587,4990.407475907128
3588,4988.553956259149
3589,4988.853848430313
3590,4989.795728169892
3591,4991.458384653508
3592,4988.742296963574
3593,4989.988436660546
3594,4987.097017402856
3595,4990.268228321651
3596,4990.054340357596
3597,4989.39465877244
3598,4989.526806045916
3599,4988.606540077707
3600,4985.894925766666
3601,4989.551467356688
3602,4990.81097724188
3603,4988.7316668490275
3604,4988.238096434526
3605,4987.487997610552
3606,4990.924869435548
3607,4991.6248942358325
3608,4988.6710469323925
3609,4989.321078217337
3610,4990.768385624049
3611,4986.8105520842255
3612,4988.028240906658
3613,4989.0858313582185
3614,4989.037160171322
3615,4988.961627261021
3616,4991.037309598866
3617,4988.334703958719
3618,4987.80568338948
3619,4988.2302446414
3620,4989.054658154242
3621,4987.604106595558
3622,4989.662061484729
3623,4988.635251468652
3624,4987.921668180942
3625,4986.641820555822
3626,4988.228368516283
3627,4987.971264920718
3628,4987.9859002801895
3629,4988.768897123228
3630,4988.727390233997
3631,4988.156658185681
3632,4987.942297242942
3633,4988.134582124488
3634,4987.160512715795
3635,4984.604956214635
3636,4987.604878560367
3637,4986.022630817732
3638,4989.723248596573
3639,4987.889357533157
3640,4989.789881069704
3641,4987.6895016172275
3642,4987.720651629792
3643,4988.96044655715
3644,4987.240479595527
3645,4990.382234058906
3646,4988.188288340977
3647,4986.277995981675
3648,4986.992717794547
3649,4989.755866027419
3650,4987.016303369922
3651,4987.982791314592
3652,4991.2851699871035
3653,4988.495706794875
3654,4988.8043449811585
3655,4987.758306011172
3656,4990.22974216332
3657,4989.462801159065
3658,4992.1072424172635
3659,4990.041029673496
3660,4990.23826664513
3661,4986.913066623278
3662,4990.008259200579
3663,4988.982572483742
3664,4985.943940065318
3665,4989.326261571338
3666,4989.867691154722
3667,4991.481497144887
3668,4989.675605570965
3669,4989.8551816911695
3670,4990.234862846901
3671,4989.369162555826
3672,4988.935977590624
3673,4989.474856520364
3674,4988.658401544447
3675,4990.993307855532
3676,4990.019110500877
3677,4989.495532858146
3678,4986.578448008615
3679,4989.176033833515
3680,4988.933033345107
3681,4989.406901240673
3682,4987.036654166176
3683,4988.280641047592
3684,4988.633229287477
3685,4988.251918107088
3686,4988.952693258135
3687,4989.10960287149
3688,4988.921316501308
3689,4988.156876192717
3690,4988.749265338296
3691,4988.43420283203
3692,4987.680516655985
3693,4985.446967781951
3694,4988.710042604648
3695,4988.16689231741
3696,4988.496438129362
3697,4989.286364272068
3698,4991.990126683617
3699,4988.791859924497
3700,4988.36691335749
3701,4991.063497365779
3702,4987.013178691566
3703,4988.921814648791
3704,4988.711704785123
3705,4991.007351583098
3706,4988.795624134724
3707,4991.116878798273
3708,4989.261215368628
3709,4989.426094223171
3710,4988.833349218317
3711,4989.056985144232
3712,4991.169765017261
3713,4990.049544055375
3714,4989.2299325301365
3715,4987.887190818939
3716,4985.837390053177
3717,4988.86880195019
3718,4989.936012428034
3719,4988.350494720037
3720,4989.618162436673
3721,4988.414880645476
3722,4988.076330955958
3723,4988.810784998442
3724,4990.472422223755
3725,4987.426558048228
3726,4988.8597279999485
3727,4989.45958297353
3728,4987.33577677857
3729,4987.646674977453
3730,4988.819270191893
3731,4989.283409539053
3732,4986.160012947356
3733,4990.818593499479
3734,4987.543517541149
3735,4989.036301062375
3736,4987.009663394247
3737,4989.976431800736
3738,4985.080411745127
3739,4988.19885785121
3740,4989.780754917527
3741,4987.637128261184
3742,4987.370970384837
3743,4987.311894560042
3744,4986.911411923498
3745,4986.561970559933
3746,4987.498220938205
3747,4986.858238737875
3748,4986.900101920127
3749,4987.639842842075
3750,4986.51837846225
3751,4986.001607177355
3752,4986.896101273733
3753,4986.991006108676
3754,4987.390247407808
3755,4985.683950726375
3756,4986.800569108727
3757,4986.971532136252
3758,4987.587896894128
3759,4985.855262792451
3760,4990.433546376165
3761,4987.418874485292
3762,4987.609338027539
3763,4986.388442255213
3764,4988.051364594179
3765,4985.19130491841
3766,4986.987450084285
3767,4986.912486186184
3768,4988.33369539751
3769,4986.677778469598
3770,4987.2024418415685
3771,4985.276363748843
3772,4985.824578150989
3773,4986.924506566699
3774,4987.327868579065
3775,4988.31179323359
3776,4988.390939758759
3777,4987.564932477072
3778,4987.7830699655615
3779,4987.210920459145
3780,4987.441317701548
3781,4988.00254118141
3782,4986.8109761191145
3783,4985.974145002715
3784,4986.582545701435
3785,4987.026237358887
3786,4986.606786296529
3787,4985.242894643786
3788,4983.719278975616
3789,4985.933826229439
3790,4984.426066749406
3791,4985.133072780143
3792,4985.10136025456
3793,4984.267989763869
3794,4984.4189080043925
3795,4987.710181156754
3796,4983.493982466802
3797,4984.821747447644
3798,4983.560121446691
3799,4983.499675829286
3800,4983.741630024505
3801,4985.345170245255
3802,4981.998457584768
3803,4979.641147650716
3804,4982.630027352912
3805,4982.682727924241
3806,4985.186973917101
3807,4983.639904083034
3808,4981.916588376087
3809,4983.024059466736
3810,4982.078389626438
3811,4982.213406153983
3812,4982.695495908082
3813,4982.013304429989
3814,4984.986358572736
3815,4981.5990567319595
3816,4982.052773226654
3817,4980.236419844052
3818,4985.044249798373
3819,4981.943977233083
3820,4982.9596247752725
3821,4983.121518060052
3822,4981.333050787132
3823,4980.146390365386
3824,4980.305150200519
3825,4980.894981583934
3826,4980.448218968097
3827,4981.775784057579
3828,4984.417706825988
3829,4982.473691384001
3830,4985.391646835246
3831,4984.331880806507
3832,4984.397347099147
3833,4984.0058246420485
3834,4982.331584804814
3835,4983.58438072442
3836,4984.065396526533
3837,4982.4596937668875
3838,4984.476980061189
3839,4986.558951389217
3840,4984.535226463146
3841,4985.460933067762
3842,4987.526848047652
3843,4983.509453452729
3844,4988.062247256948
3845,4986.4163212004405
3846,4985.08312946972
3847,4986.290849068984
3848,4986.384779006192
3849,4986.461812343241
3850,4986.173645221157
3851,4986.225567793303
3852,4986.788851578774
3853,4986.441311376995
3854,4986.499937894547
3855,4985.65938689055
3856,4985.132762081994
3857,4985.793674411875
3858,4985.352770700489
3859,4984.279199715464
3860,4985.28453420078
3861,4983.821584151747
3862,4983.335262312387
3863,4983.936998947097
3864,4987.116463553594
3865,4984.654441416741
3866,4983.738217281783
3867,4985.199594170962
3868,4984.01530441076
3869,4985.410112854883
3870,4982.792096185008
3871,4982.4996840891135
3872,4979.914843663474
3873,4983.029988557909
3874,4982.362398818784
3875,4981.172717713431
3876,4983.313898308
3877,4982.505843733484
3878,4983.86575697804
3879,4983.439152120719
3880,4984.784678453191
3881,4986.494436524006
3882,4984.824106446369
3883,4981.629473964745
3884,4984.317071172827
3885,4983.3981262957295
3886,4983.71980038474
3887,4985.237999938654
3888,4986.436343296867
3889,4985.83328524092
3890,4985.949027958365
3891,4985.137609489499
3892,4987.093890711554
3893,4985.550790546805
3894,4984.743930398364
3895,4985.245385296035
3896,4984.659842801698
3897,4984.868812500742
3898,4984.413752791766
3899,4985.435720006609
3900,4985.143631406635
3901,4985.78590832521
3902,4986.198615270445
3903,4986.001249460051
3904,4987.858968055744
3905,4985.688620560541
3906,4985.603093734442
3907,4982.830479745278
3908,4986.266459935828
3909,4988.754756940666
3910,4985.830209537255
3911,4985.605784748953
3912,4986.4992785682125
3913,4985.473973276035
3914,4985.743974606314
3915,4986.396192035738
3916,4988.196864000911
3917,4985.392262178728
3918,4984.870272812428
3919,4983.142846863185
3920,4984.109562884131
3921,4984.649912021229
3922,4985.423606840189
3923,4984.796514845868
3924,4985.459405062332
3925,4984.244524552374
3926,4984.247681826678
3927,4984.671767751593
3928,4985.055180149379
3929,4984.2962856780605
3930,4983.878845289403
3931,4983.594315504083
3932,4983.208634343087
3933,4981.231260932444
3934,4980.22692218717
3935,4981.974424246389
3936,4982.3313927546
3937,4981.714825024708
3938,4982.799238367439
3939,4982.217959130333
3940,4982.931702199057
3941,4982.972159003774
3942,4982.354691147876
3943,4982.284152831779
3944,4981.6882284920575
3945,4981.518250235767
3946,4983.2683861291935
3947,4982.258153109208
3948,4982.6980326372295
3949,4981.668802928358
3950,4981.062025084972
3951,4981.792146463958
3952,4982.1771140056435
3953,4981.166968897108
3954,4982.058965713069
3955,4981.915302495007
3956,4982.141114094247
3957,4984.933270782309
3958,4983.55745854049
3959,4983.113327271867
3960,4984.445489275382
3961,4983.743519303051
3962,4982.934632773357
3963,4982.843822262753
3964,4981.929490331073
3965,4985.686231395835
3966,4981.992099171879
3967,4982.502241160883
3968,4985.227117362351
3969,4984.76181743343
3970,4979.355033357837
3971,4980.405197325873
3972,4980.5012718857415
3973,4981.213793027082
3974,4979.7970883460475
3975,4977.4189605967495
3976,4979.2385249051695
3977,4980.072626586164
3978,4980.52216390513
3979,4982.533431859494
3980,4981.053070394619
3981,4980.9523002196365
3982,4979.719450247865
3983,4981.773901531566
3984,4983.09167495671
3985,4981.422282655691
3986,4981.959643422718
3987,4980.720380540642
3988,4980.504618889412
3989,4979.714593580377
3990,4980.772469791485
3991,4981.953001169109
3992,4982.0410063870095
3993,4982.221224925544
3994,4982.360137091141
3995,4980.861497532379
3996,4981.003449362695
3997,4981.608631180544
3998,4981.988432383064
3999,4981.222554323591
4000,4983.022609446879
4001,4978.832921548119
4002,4983.043761748273
4003,4983.075345201225
4004,4983.661754215005
4005,4982.421925550936
4006,4982.98881167667
4007,4982.3024474831755
4008,4982.284500447072
4009,4982.704187693067
4010,4982.217122021039
4011,4982.887552955578
4012,4981.953245778477
4013,4982.893029945311
4014,4983.512284234699
4015,4984.906369403337
4016,4983.467113079631
4017,4983.728147559983
4018,4983.944333344665
4019,4984.138550094662
4020,4983.062051335723
4021,4983.028859742054
4022,4982.008890640046
4023,4983.859332361535
4024,4984.140231392335
4025,4984.873636402218
4026,4984.953296664381
4027,4985.127928724823
4028,4985.892271317412
4029,4986.399898629815
4030,4985.311504194173
4031,4984.779899807225
4032,4985.031603499877
4033,4983.865201754227
4034,4985.975356403211
4035,4984.88197556813
4036,4984.2938851566
4037,4981.843693084006
4038,4986.0535646059
4039,4980.845060374009
4040,4982.801992469746
4041,4983.062142589778
4042,4984.073903387902
4043,4983.3550055777405
4044,4982.432119175352
4045,4982.980812717305
4046,4982.052088503689
4047,4982.637680439789
4048,4984.0457655379005
4049,4983.928064112276
4050,4982.537125959019
4051,4983.980843728693
4052,4983.434999055316
4053,4982.279783497145
4054,4982.76979739733
4055,4983.760093543924
4056,4982.484292485844
4057,4982.497889277622
4058,4983.642715285571
4059,4983.54012535698
4060,4983.752421731474
4061,4983.819457663057
4062,4983.495554884367
4063,4983.999801939536
4064,4983.522804811252
4065,4982.729602242901
4066,4982.447996535828
4067,4983.990411197489
4068,4983.62472180589
4069,4983.6429410639375
4070,4983.463293060933
4071,4984.541972289835
4072,4984.472767812036
4073,4984.796009938462
4074,4987.5803604704815
4075,4986.859877382301
4076,4984.875704178845
4077,4984.449041385922
4078,4987.800468107508
4079,4984.998629258168
4080,4985.530860345114
4081,4985.428929079115
4082,4985.619053695893
4083,4986.408994231698
4084,4985.59157687691
4085,4985.4345188070165
4086,4985.9858743554205
4087,4985.820490725625
4088,4985.26979116948
4089,4988.142280080358
4090,4984.1541672210615
4091,4982.64877004876
4092,4985.117034597644
4093,4985.207966053336
4094,4984.650670773136
4095,4986.456238312288
4096,4987.04533013793
4097,4985.42370251271
4098,4986.335048892929
4099,4986.392353800584
4100,4986.939631389996
4101,4986.634356974131
4102,4987.434878186541
4103,4986.350299784984
4104,4985.336439971861
4105,4986.642840333933
4106,4986.235605872227
4107,4985.146454084344
4108,4985.8214392847
4109,4986.746023330505
4110,4986.2400170759065
4111,4987.483235651543
4112,4987.196667425115
4113,4986.380286866957
4114,4986.829864081551
4115,4986.701699456307
4116,4987.26938988781
4117,4984.936793464922
4118,4984.837489739609
4119,4987.057541071878
4120,4986.570777171141
4121,4986.572129664983
4122,4988.557166463144
4123,4985.251363227385
4124,4985.255856829247
4125,4988.74689735991
4126,4988.074125748692
4127,4986.256488699076
4128,4987.493702953756
4129,4984.399329386978
4130,4984.861835424925
4131,4985.3432338083385
4132,4984.945138306381
4133,4985.0715581710465
4134,4984.884295901386
4135,4986.5801467595775
4136,4986.734335381665
4137,4982.509727600085
4138,4984.2224261608835
4139,4984.020003822826
4140,4983.5296568696485
4141,4986.441762740987
4142,4982.787163991626
4143,4983.09408361112
4144,4983.454095919686
4145,4983.249247651232
4146,4981.209646384407
4147,4983.290657941801
4148,4983.588125908444
4149,4983.422854092916
4150,4983.144420826202
4151,4983.72288997877
4152,4984.497687883971
4153,4983.701636113414
4154,4984.308115251609
4155,4984.109238589907
4156,4983.422862405813
4157,4982.634306481806
4158,4984.011767790965
4159,4984.767754023347
4160,4984.189284772161
4161,4984.631343786808
4162,4984.951552980125
4163,4984.985373873447
4164,4985.040227212504
4165,4985.2735139233955
4166,4984.3704273734
4167,4986.082032553936
4168,4988.548222858693
4169,4984.995434688054
4170,4986.134575174658
4171,4984.558843518619
4172,4983.908157607069
4173,4983.950383949289
4174,4984.5349644653
4175,4984.212009928032
4176,4985.298683531957
4177,4983.9610839655015
4178,4984.845238973214
4179,4984.157518740575
4180,4985.857513807032
4181,4983.630511621603
4182,4983.303967835772
4183,4985.6606501582155
4184,4985.717438171211
4185,4985.632783116332
4186,4984.185403413662
4187,4987.705896681858
4188,4983.473197174612
4189,4987.898751332438
4190,4988.320228456524
4191,4985.699693031777
4192,4984.958343183792
4193,4984.159010270389
4194,4985.431348975952
